ID,商家名稱,省,地址,商家類型,設備類型,累計租借數,累計歸還數,入駐時間,点位,経度,緯度,週一營業時間,週二營業時間,週三營業時間,週四營業時間,週五營業時間,週六營業時間,週日營業時間,新商家類型(python 字典)(子榕),離捷運/火車站距離(抓api爬下來)(恩嘉),是否內用(有就當賺到),座位數(有就當賺到),"google, fb 評價(爬蟲)(恩嘉)",loc,mrt,mrt 中文,time
43072,全家便利商店(樹林中華店),新北市,新北市樹林區中華路１８３號,賣場與商店,3.0 Android 横屏5口,41,46,2020/12/11 21:48,显示,121.4206368,24.981713,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3,"(24.981713, 121.4206368)",,,
43081,全家便利商店(樹林俊興店),新北市,新北市樹林區三俊街１２７號,賣場與商店,3.0 Android 横屏5口,14,28,2020/12/11 21:47,显示,121.4180454,25.0157828,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.8,"(25.0157828, 121.41804540000001)",,,
43071,全家便利商店(樹林三德店),新北市,新北市樹林區中正路４８２號,賣場與商店,3.0 Android 横屏5口,30,31,2020/12/11 21:47,显示,121.4127193,25.0129477,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.6,"(25.012947699999998, 121.41271929999999)",,,
43073,全家便利商店(樹林太平店),新北市,新北市樹林區太元街５８號,賣場與商店,3.0 Android 横屏5口,17,31,2020/12/11 21:46,显示,121.4184311,24.9794106,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,2.5,"(24.9794106, 121.41843109999999)",,,
8811,蒙哥,臺北市,台北市松山區三民路110巷6號,餐飲美食,3.0 Android 横屏5口,3,6,2019/6/10 14:30,显示,121.564591,25.0580298,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,4.1,"(25.0580298, 121.564591)",,,
8813,極道の鍋物,臺北市,台北市松山區撫遠街356好,餐飲美食,,1,1,2019/6/10 14:25,显示,121.5659269,25.0628953,"11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00",,,,,4,"(25.0628953, 121.56592690000001)",,,
8349,Big Boss Sports center,臺北市,台北市南港區舊莊街一段196號2樓,運動,3.0 Android 竖屏20口,54,71,2019/5/27 9:55,显示,121.6220416,25.0386899,"10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00","10:30:00,22:00:00",,,,,4.5,"(25.038689899999998, 121.6220416)",,,
45638,麥味登(新莊福美店),新北市,新北市新莊區福美街132號,餐飲美食,3.0 Android 横屏5口,2,1,2021/2/25 13:26,显示,121.460814,25.0590436,"07:00:00,13:30:00","07:00:00,13:30:00","07:00:00,13:30:00","07:00:00,13:30:00","07:00:00,13:30:00","07:00:00,13:30:00","07:00:00,13:30:00",,,,,3.9,"(25.05904360000001, 121.46081399999998)",,,
45631,第一汽車駕訓班,新北市,新北市新店區安康路三段525巷2-1號,生活服務,3.0 Android 横屏5口,15,14,2021/2/25 13:05,不显示,121.4819941,24.9478826,"08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00",,,,,4.3,"(24.9478826, 121.4819941)",,,
46172,屈臣氏Watsons 新樹林店,新北市,新北市樹林區中山路一段116號,生活服務,3.0 Android 横屏5口,2,2,2021/2/24 13:10,显示,121.4228132,24.9906624,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,3.3,"(24.990662399999998, 121.4228132)",,,
46170,屈臣氏Watsons 樹林三店,新北市,新北市樹林區中華路267號,生活服務,3.0 Android 横屏5口,2,2,2021/2/24 13:06,显示,121.417871,24.980387,"10:00:00,23:00:00","10:00:00,23:00:00","10:00:00,23:00:00","10:00:00,23:00:00","10:00:00,23:00:00","10:00:00,23:00:00","10:00:00,23:00:00",,,,,3.3,"(24.980387, 121.41787099999999)",,,
46168,屈臣氏Watsons 金城店,新北市,新北市土城區金城路三段1、3號,生活服務,3.0 Android 横屏5口,7,7,2021/2/24 13:02,显示,121.4654095,24.986655,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.9,"(24.986655, 121.46540949999999)",,,
46032,CISOO,新北市,新北市永和區永平路53號,餐飲美食,3.0 Android 横屏5口,1,1,2021/2/19 10:02,显示,0,0,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,4.1,"(0.0, 0.0)",,,
38012,全家便利商店(淡水新民店),新北市,新北市淡水區新民街180-6號,賣場與商店,3.0 Android 横屏5口,118,137,2021/2/18 17:55,显示,121.436816,25.179107,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.8,"(25.179107000000002, 121.436816)",,,
45387,肆樓4F,新北市,新北市新莊區中正路555號4樓,餐飲美食,3.0 Android 横屏5口,19,22,2021/2/8 13:48,显示,121.435137,25.03247,"21:00:00,23:59:00","21:00:00,23:59:00","21:00:00,23:59:00","21:00:00,23:59:00","21:00:00,23:59:00","21:00:00,23:59:00","21:00:00,23:59:00",,,,,4.1,"(25.03247, 121.43513700000001)",,,
45658,湯姆熊歡樂世界(淡水大都會店),新北市,新北市淡水區中山路8號4樓,生活服務,3.0 Android 横屏5口,95,86,2021/2/5 11:51,显示,121.4449511,25.1691036,"11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00",,,,,3.1,"(25.169103600000003, 121.4449511)",,,
45382,大台北冠均二手貨物流中心(新五店),新北市,新北市泰山區新五路ㄧ段43號,賣場與商店,3.0 Android 横屏5口,3,5,2021/2/3 20:38,显示,121.442318,25.0595977,"09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00","09:00:00,18:00:00",,,,,4.6,"(25.059597699999998, 121.442318)",,,
44421,頂福陵園,新北市,新北市林口區大水湳路89號,生活服務,3.0 Android 横屏5口,7,8,2021/2/1 14:02,显示,121.32963,25.089738,"08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00","08:00:00,17:00:00",,,,,3.9,"(25.089738, 121.32963000000001)",,,
45600,認真串酒館 Serious Bistro,新北市,新北市板橋區縣民大道一段96-1號,餐飲美食,,0,0,2021/1/30 14:40,显示,0,0,"18:00:00,03:00:00","18:00:00,03:00:00","18:00:00,03:00:00","18:00:00,03:00:00","18:00:00,03:00:00","18:00:00,03:00:00","18:00:00,03:00:00",,,,,4.8,"(0.0, 0.0)",,,
42597,全家便利商店(汐止建泰店),新北市,新北市汐止區建成路59巷2號,賣場與商店,3.0 Android 横屏5口,94,93,2021/1/26 20:48,显示,121.661017,25.0728278,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,5,"(25.072827800000002, 121.66101699999999)",,,
45148,微光 Moonlit,新北市,新北市淡水區北新路182巷21號B1,餐飲美食,3.0 Android 横屏5口,17,16,2021/1/21 18:40,显示,121.4489067,25.1774781,"14:00:00,23:59:00","14:00:00,23:59:00","14:00:00,23:59:00","14:00:00,23:59:00","14:00:00,23:59:00","14:00:00,23:59:00","14:00:00,23:59:00",,,,,5,"(25.177478100000002, 121.44890670000001)",,,
43115,全家便利商店(烏來烏萊店),新北市,新北市烏來區環山路６２號,賣場與商店,3.0 Android 横屏5口,32,31,2021/1/18 18:23,显示,121.5481682,24.8644887,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.1,"(24.8644887, 121.5481682)",,,
43116,全家便利商店(深坑北福店),新北市,新北市深坑區北深路三段２３９號,賣場與商店,3.0 Android 横屏5口,20,27,2021/1/18 17:09,显示,121.5996215,25.0041982,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,1.4,"(25.004198199999998, 121.59962150000001)",,,
43117,全家便利商店(深坑昇高店),新北市,新北市深坑區埔新街５９號,賣場與商店,3.0 Android 横屏5口,35,36,2021/1/18 15:33,显示,121.6194271,25.0022615,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3,"(25.0022615, 121.6194271)",,,
43118,全家便利商店(深坑埔新店),新北市,新北市深坑區埔新里埔新街９３號,賣場與商店,3.0 Android 横屏5口,11,14,2021/1/18 15:27,显示,121.6194271,25.0022615,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.3,"(25.0022615, 121.6194271)",,,
43178,全家便利商店(三芝吉祥店),新北市,新北市三芝區淡金路一段７３號,賣場與商店,3.0 Android 横屏5口,24,22,2021/1/18 12:57,显示,121.5020751,25.2586776,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.5,"(25.258677600000002, 121.5020751)",,,
43179,全家便利商店(金山金中店),新北市,新北市金山區中山路101號,賣場與商店,3.0 Android 横屏5口,19,17,2021/1/18 12:56,显示,121.636629,25.222241,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,1,"(25.222241, 121.636629)",,,
43180,全家便利商店(野柳新港口店),新北市,新北市萬里區港東路68號,賣場與商店,3.0 Android 横屏5口,19,18,2021/1/18 12:46,显示,121.6878844,25.203878,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.2,"(25.203878, 121.6878844)",,,
43181,全家便利商店(萬里頂社店),新北市,新北市萬里區大鵬里頂社1號,賣場與商店,3.0 Android 横屏5口,22,15,2021/1/18 11:42,显示,121.6567307,25.2096543,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.5,"(25.2096543, 121.6567307)",,,
43183,全家便利商店(瑞芳龍川店),新北市,新北市瑞芳區一坑路11之1號,賣場與商店,3.0 Android 横屏5口,20,22,2021/1/17 15:32,显示,121.8041116,25.1084838,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,5,"(25.108483800000002, 121.8041116)",,,
43184,全家便利商店(平溪十分店),新北市,新北市平溪區靜安路三段331號,賣場與商店,3.0 Android 横屏5口,21,8,2021/1/17 11:53,显示,121.7796046,25.0445455,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.2,"(25.044545499999998, 121.77960459999998)",,,
43185,全家便利商店(鑫福隆店),新北市,新北市貢寮區興隆街22號,賣場與商店,3.0 Android 横屏5口,22,13,2021/1/17 11:53,显示,121.9425546,25.0171775,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.8,"(25.0171775, 121.94255459999998)",,,
43186,全家便利商店(貢寮澳底一店),新北市,新北市貢寮區大澳街1之1號,賣場與商店,3.0 Android 横屏5口,6,4,2021/1/17 11:51,显示,121.9245384,25.0565326,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.4,"(25.0565326, 121.9245384)",,,
43182,全家便利商店(金瓜石黃金店),新北市,新北市瑞芳區金光路26號,賣場與商店,3.0 Android 横屏5口,27,17,2021/1/17 11:50,显示,121.8561999,25.108421,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.4,"(25.108421, 121.85619990000001)",,,
43544,舒油頭(三峽文化25號店),,新北市三峽區文化路17號,餐飲美食,,2,3,2021/1/14 9:35,显示,121.373137,24.935768,"16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00","16:00:00,22:00:00",,,,,4.1,"(24.935768, 121.37313700000001)",,,
43545,白巷子(三峽店),新北市,新北市三峽區文化路22號1樓,餐飲美食,3.0 Android 横屏5口,12,19,2021/1/14 9:35,显示,121.3732528,24.9359271,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,3.9,"(24.9359271, 121.37325279999999)",,,
43546,老街扭蛋店,新北市,新北市三峽區民權街73號,賣場與商店,3.0 Android 横屏5口,11,13,2021/1/14 9:34,显示,121.369684,24.932974,"10:00:00,20:00:00","10:00:00,20:00:00","10:00:00,20:00:00","10:00:00,20:00:00","10:00:00,20:00:00","10:00:00,20:00:00","10:00:00,20:00:00",,,,,4.6,"(24.932973999999998, 121.369684)",,,
28994,東尼咖啡,新北市,新北市淡水區淡金路一段166號,餐飲美食,3.0 Android 横屏5口,36,42,2021/1/11 16:05,显示,121.4540697,25.180055,"10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59","10:00:00,23:59:59",,,,,4,"(25.180055, 121.45406969999999)",,,
43940,浪花丸かき氷(淡水分号),新北市,新北市淡水區中正路233-2號,餐飲美食,3.0 Android 横屏5口,67,41,2021/1/9 14:05,显示,121.4354293,25.1732647,"13:00:00,20:00:00","13:00:00,20:00:00","13:00:00,20:00:00","13:00:00,20:00:00","13:00:00,20:00:00","13:00:00,20:00:00","13:00:00,20:00:00",,,,,4.8,"(25.1732647, 121.43542930000001)",,,
43808,邦特好烤魚火鍋,新北市,新北市三重區正義北路312號1、2樓,餐飲美食,,15,17,2021/1/5 20:09,显示,121.4949915,25.0701668,"11:30:00,22:40:00","11:30:00,22:40:00","11:30:00,22:40:00","11:30:00,22:40:00","11:30:00,22:40:00","11:30:00,22:40:00","11:30:00,22:40:00",,,,,4.6,"(25.0701668, 121.4949915)",,,
42775,三芝5+6行館,新北市,新北市三芝區迎旭街11號,旅館住宿,3.0 Android 横屏5口,2,2,2021/1/5 20:05,显示,121.5111598,25.255995,"00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00",,,,,5,"(25.255995000000002, 121.5111598)",,,
43239,星光大道KTV(永和店),新北市,新北市永和區永和路二段209號,生活服務,"3.0 Android 横屏5口,3.0 Android 横屏5口,3.0 Android 横屏5口",280,325,2021/1/1 21:28,显示,121.5153424,25.0138652,"00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00","00:01:00,23:59:00",,,,,3.6,"(25.0138652, 121.51534240000001)",,,
41855,串門,新北市,新北市汐止區忠孝東路211巷28號(汐止火車站旁汐科路上),餐飲美食,3.0 Android 横屏5口,40,43,2020/12/30 19:51,显示,121.6612198,25.0679525,"18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00",,,,,2,"(25.0679525, 121.66121979999998)",,,
41856,鱻悅居酒日式串燒,新北市,新北市汐止區忠孝東路200-3號,餐飲美食,3.0 Android 横屏5口,8,8,2020/12/30 19:43,显示,121.6615365,25.065951,"18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00",,,,,5,"(25.065951000000002, 121.6615365)",,,
43234,合一水餃,新北市,新北市汐止區大坑街汐止林森公有零售市場A38攤位,餐飲美食,3.0 Android 横屏5口,9,19,2020/12/30 19:19,显示,121.6234716,25.0394808,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,3.4,"(25.039480800000003, 121.6234716)",,,
43541,頑夢燒烤,新北市,新北市樹林區俊興街209-6號,餐飲美食,3.0 Android 横屏5口,113,116,2020/12/30 16:56,显示,121.417375,25.014146,"18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00","18:00:00,23:59:00",,,,,4.4,"(25.014146, 121.417375)",,,
44127,FAST Fix,新北市,新北市汐止區大同路二段430號,生活服務,3.0 Android 横屏5口,10,10,2020/12/26 15:54,显示,121.6591331,25.0670672,"12:30:00,21:00:00","12:30:00,21:00:00","12:30:00,21:00:00","12:30:00,21:00:00","12:30:00,21:00:00","12:30:00,21:00:00","12:30:00,21:00:00",,,,,4.7,"(25.0670672, 121.6591331)",,,
42777,PIZZA OLMO,新北市,新北市三芝區芝柏路46號,餐飲美食,3.0 Android 横屏5口,0,0,2020/12/25 16:06,显示,121.5096301,25.2587906,"11:30:00,20:00:00","11:30:00,20:00:00","11:30:00,20:00:00","11:30:00,20:00:00","11:30:00,20:00:00","11:30:00,20:00:00","11:30:00,20:00:00",,,,,4.7,"(25.2587906, 121.5096301)",,,
43962,汐止地政事務所,新北市,新北市汐止區新台五路一段262號1樓,生活服務,3.0 Android 横屏5口,7,4,2020/12/24 10:57,显示,121.6583363,25.0637313,"08:00:00,17:30:00","08:00:00,17:30:00","08:00:00,17:30:00","08:00:00,17:30:00","08:00:00,17:30:00","08:00:00,17:30:00","08:00:00,17:30:00",,,,,3.3,"(25.0637313, 121.65833629999999)",,,
42780,麥味登(泰高店),新北市,新北市泰山區明志路一段378號,餐飲美食,3.0 Android 横屏5口,11,9,2020/12/24 10:05,显示,121.4306917,25.0576446,"06:00:00,14:00:00","06:00:00,14:00:00","06:00:00,14:00:00","06:00:00,14:00:00","06:00:00,14:00:00","06:00:00,14:00:00","06:00:00,14:00:00",,,,,3.9,"(25.057644600000003, 121.43069170000001)",,,
41850,Pescador Cafe 漁夫先生,新北市,新北市淡水區中正路253號,餐飲美食,"3.0 Android 横屏5口,3.0 Android 横屏5口",20,16,2020/12/23 14:41,显示,121.4333445,25.1743192,"11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00",,,,,4.2,"(25.1743192, 121.4333445)",,,
42794,Hello零伍貳柒,新北市,新北市淡水區水源街2段68號,餐飲美食,,16,12,2020/12/22 20:50,显示,121.451065,25.1740813,"11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,4.8,"(25.1740813, 121.45106499999999)",,,
42776,Dr.inker有故事也居,新北市,新北市三芝區迎旭街33號,餐飲美食,3.0 Android 横屏5口,1,1,2020/12/22 18:07,显示,121.5105479,25.2567683,"12:00:00,20:00:00","12:00:00,20:00:00","12:00:00,20:00:00","12:00:00,20:00:00","12:00:00,20:00:00","12:00:00,20:00:00","12:00:00,20:00:00",,,,,4.8,"(25.2567683, 121.5105479)",,,
42801,S&D咖啡淡水(沙崙店),新北市,新北市淡水區沙崙路27號,餐飲美食,3.0 Android 横屏5口,33,20,2020/12/22 16:39,显示,121.4214677,25.1816999,"08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00","08:00:00,21:30:00",,,,,4,"(25.181699899999998, 121.42146770000001)",,,
19035,迷客夏Milkshop 汐止福德店,新北市,新北市汐止區福德二路98號,餐飲美食,3.0 Android 横屏5口,225,302,2019/12/4 16:26,显示,121.632518,25.066281,"10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00",,,,,3.6,"(25.066281, 121.63251799999999)",,,
15285,迷客夏Milkshop 三峽北大店,新北市,新北市三峽區國學街82號,餐飲美食,3.0 Android 横屏5口,1,1,2019/12/4 16:00,显示,121.3726864,24.9428221,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,3.9,"(24.9428221, 121.3726864)",,,
15423,迷客夏Milkshop 泰山店,新北市,新北市泰山區明志路二段9號,餐飲美食,3.0 Android 横屏5口,18,21,2019/12/4 13:39,显示,121.430103,25.0535984,"10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00",,,,,3.6,"(25.0535984, 121.430103)",,,
